"user_name","text","rating.x","url_cleaned","rubbish.x","id.x","user_id","id.y","name","price","rating.y","review_count","city","state","zip_code","rubbish.y","latitude","longitude"
"Susan K.","Great place for morning coffee. Expansive lobby are to sit in where you're not ' on top of everyone'. The pastries are very good and there are also...",4,"https://www.yelp.com/biz/patis-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=iG5K37LEpZFw8xU8XvehMQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","patis-new-york","CE7Qkxe3xNqyWVpdMAu5Ow","b76loZR_fBNCcy99Ezh1bw","Patis","NULL",4.5,4,"New York","NY","10024","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7822,-73.9804
"John A.","It's a small coffee shop and you need to have access to 125 Broad street to get into it but the coffee is great, the prices are VERY reasonable and the food...",5,"https://www.yelp.com/biz/claudias-coffee-shop-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=R0wlz9B8dk5t8gsXuGmt_Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","claudias-coffee-shop-new-york","LtSFMIBERKcIvRRLYCo5dw","lUJNrKUCgi3gpXusZRV6jA","Claudia's Coffee Shop","$$",4.5,4,"New York","NY","10004","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7024,-74.0105
"Juan M.","Really good place to hang out. Nice, calm atmosphere, good coffee, sangría, really good breakfast sandwiches. Service is great and personal. The sheltered...",5,"https://www.yelp.com/biz/house-party-cafe-and-lounge-brooklyn-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=KQTTwFZun_cSbWkq8nitmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","house-party-cafe-and-lounge-brooklyn-2","YsY9n1EciTfEl-tXEHnyqw","2xb7iTP8NcW-Wf0fZfnBJQ","House Party Cafe & Lounge","$",4.5,57,"Brooklyn","NY","11221","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6885,-73.9169
"Bradley E.","This place was always great, and even more now during the pandemic.

Great food.

Great coffee.

Great dogs.

Beautiful place to be on a sunny day.

Go...",5,"https://www.yelp.com/biz/ch%C3%A2teau-le-woof-astoria-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=FxaXGIX7qyRT0apfsZNuBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","ch%C3%A2teau-le-woof-astoria-2","u_7CK1Fc6C9F9fjmjfno-Q","L9SKVe8qIvL_ZUrWwitdfQ","Château le Woof","$$",4.5,109,"Astoria","NY","11106","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7692,-73.9354
"Alexandra M.","Amazing new cafe in Sunnyside, it's a really cute shop that opened in the midst of Covid. The decor inside is amazing and it's huge - I look forward to...",5,"https://www.yelp.com/biz/mad-cafe-sunnyside","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=ozGCMYABwW6dZuDfjka11g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","mad-cafe-sunnyside","tp8wsqtzgj0RIPoUjCQrKA","tLJqxtHrEyg00HnVeT2_DA","Mad Cafe","NULL",4.5,25,"Sunnyside","NY","11104","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7431,-73.921
"Felix N.","Coffee's are amazingly fresh and delicious we love this place our regular hang out spot with WiFi",5,"https://www.yelp.com/biz/the-coffee-house-edison-4","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=jLCf3Kc4xBl9qS9CtV_DNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","the-coffee-house-edison-4","OTDREZdT-QjAOtNZ2x2Sxw","VszmOOyw0N5kO2lYfSsJ3w","The Coffee House","$",4.5,248,"Edison","NJ","08837","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.5331,-74.3329
"Hana S.","This neighborhood spot is a bit out of the way for me but always worth the long walk. They're sweet to my dog, have warm and cold food options, as well as a...",5,"https://www.yelp.com/biz/willoughby-general-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=_EsXFjW3JNYJcmNS_NnPrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","willoughby-general-brooklyn","kY2IvXTFgam-vNCRTOj-yg","M_ldoaPR-pZlrnO47jDpPA","Willoughby General","$$",4.5,32,"Brooklyn","NY","11206","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6939,-73.9489
"Katie A.","I'm honestly surprised I have the self control to not visit Steven's everyday. It's my go-to bagel spot; The New Yorker is seriously among the best lox...",5,"https://www.yelp.com/biz/steven-s-cafe-weehawken","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=Hs5aHngQqqCgrsm2SuofsA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","steven-s-cafe-weehawken","iJWmpv0yGExNjOWBvmVbrQ","TFLvsH54FD02c5lwNIjO4Q","Steven’s Cafe","NULL",4.5,35,"Weehawken","NJ","07086","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7734,-74.0121
"Ryan S.","Great coffee shop with delicious baked goods! Been going here for a year now, since I moved to the neighborhood. They were shut down for a while during peak...",5,"https://www.yelp.com/biz/bread-and-joe-brooklyn-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=PPdiUhDxYMGjCinsoCTL-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","bread-and-joe-brooklyn-2","VcE64WRw9hvttomg79qSNg","-68EJ6yIbtfPUdWXwUnlEw","Bread & Joe","$",4.5,99,"Brooklyn","NY","11215","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6649,-73.9938
"R T.","Amazing coffee and food! Sometimes I call ahead for their loukoumades to avoid any waiting time inside. I get there just in time to pick up my order and...",5,"https://www.yelp.com/biz/cafe-boulis-astoria","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=DXSx-pNa8fmhOpkfZmD8GQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","cafe-boulis-astoria","fVeSlAZYy9Ox7H_-VW70Zw","YI49ybEJNLBbzwl5Qx2AMg","Cafe Boulis","$",4.5,199,"Astoria","NY","11106","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7646,-73.9237
"Simone M.","Take out service was excellent, the food is still the same yummy food it's always been. I dream about those ponchiki and am always upset with myself for not...",5,"https://www.yelp.com/biz/sweetspot-cafe-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=yt7StdydF6ucbPvzSCV27A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","sweetspot-cafe-brooklyn","Wo2PTJV8qG0OkWPLoZY5zA","TJCRF0hSgbzMP_VcjA1FIw","Sweetspot Cafe","$$",4.5,112,"Brooklyn","NY","11223","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.599,-73.9616
"Alina H.","Pink Moose is a rare find on the Upper East Side. This charming cafe serves delicious, fresh, and hearty meals all day. Their head chef and owner, Bes, is a...",5,"https://www.yelp.com/biz/pink-moose-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=0QY-c3JeYV56iNfiCkzeWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","pink-moose-new-york","36Bgdv6NOM_L2zU9Q1lEDQ","07CFPHGST8k37uHYAGxYqQ","Pink Moose","$$",4.5,150,"New York","NY","10022","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7591,-73.9621
"Yen H.","Plenty of outdoor sitting, a good place to have simple breakfast/ brunch when the weather is nice. I love the avocado sandwich; it's fresh and with ham and...",5,"https://www.yelp.com/biz/one-for-the-road-flushing","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=xM-p7ftprmeGEQHQZBy2bQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","one-for-the-road-flushing","GHXtXf9ksA1Kz4l0xR2cvA","fFbbQLGkb8DAtZXWeiC8YA","One For The Road","$",4.5,46,"Flushing","NY","11354","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7634,-73.8141
"Melissa E.","I went here the other day for lunch and was not disappointed. The staff is really friendly and helpful. I got an iced coffee (I drink them all year round)...",5,"https://www.yelp.com/biz/bond-st-coffee-and-goods-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=ioxniG9h1RqQIZeYZPEAcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","bond-st-coffee-and-goods-brooklyn","k-dPRIef4rtceE7XwREe1w","MEH6UxnBDhzPl47DDd56KA","Bond St. Coffee & Goods","NULL",4.5,20,"Brooklyn","NY","11231","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.678,-73.9909
"Melissa M.","I'm so glad Red Gate is still going strong in 2020 because their cookies are [insert chef kiss emoji here]. 

We recently had the Snoatmeal (Snickerdoodle...",5,"https://www.yelp.com/biz/red-gate-bakery-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=h95NVqZfhsPMIjz-u5Ar0g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","red-gate-bakery-new-york","h6UlOSRiEMcDTZT7mSzoSA","Tns-1BJip9a6K-O6V2pyUQ","Red Gate Bakery","NULL",4.5,31,"New York","NY","10003","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7237,-73.9888
"Kira c.","This place is something special. Everything is super fresh with a focus on healthy produce and perhaps most importantly everything is bursting with flavor....",5,"https://www.yelp.com/biz/eleven36-brooklyn-3","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=0cH--RZswSjuAARTBimzkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","eleven36-brooklyn-3","T6nvvjOxJxlxjUWqmFFMNQ","3k8T6z664isW4DhQwD1Dag","ELEVEN36","$",4.5,44,"Brooklyn","NY","11225","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6681,-73.9531
"Zuri Y.","This is Spot 2.0 in Williamsburg. My friend found them on TikTok so we stopped by on Friday. They do temperature checks and social distancing with both...",5,"https://www.yelp.com/biz/kitsby-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=r6iLAeZuqqCt0c5EylV1Hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","kitsby-brooklyn","CSS6ujLe4wc7O0Jzd5PVIg","7-yC49tlWreX6TQtMNFSFg","Kitsby","$$",4.5,168,"Brooklyn","NY","11211","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7141,-73.961
"Tee G.","My mom and I came here for a light brunch and we enjoyed every last bite. 

The menu isn't very big but the choices are excellent. We came during the summer...",5,"https://www.yelp.com/biz/sm%C3%B8r-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=Fn1N3E_e5DWekedOqxN9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","sm%C3%B8r-new-york","cSm0T1jDvtu9Xo8vq2OVxA","QEY6X80_WXLmCvpOxphzxA","Smør","NULL",4.5,55,"New York","NY","10009","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7293,-73.9815
"Rebecca Z.","DELICIOUS breakfast, may look small in the photo but it was hearty and flavor packed!!  The bun was warm and had a crunch on the outside then so soft on the...",5,"https://www.yelp.com/biz/la-parisienne-new-york-5","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=IvrTZobg50o3v4eEFFaHdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","la-parisienne-new-york-5","PL_Y5GczjpTFgbkNPvEo7w","xTnivXEdEtXrnhp-z4JGvg","La Parisienne","$$",4.5,513,"New York","NY","10038","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7096,-74.0094
"Huy H.","The infamous Yamaha XS 650 that you are on google, Instagram built by these guys, is on display at their store. Ordered a cold brew to start a day and met...",5,"https://www.yelp.com/biz/jane-motorcycles-williamsburg","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=WQL6NabqPPh6co9hEVOSEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","jane-motorcycles-williamsburg","dZRSSAVDRBH2Ga8-emfhpA","agiQHQvFbZdfw-RjIcVLGg","Jane Motorcycles","$$",4.5,33,"Williamsburg","NY","11249","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7126,-73.9662
"Melissa V.","Best Pho I've had in all of the boroughs, hands down!

The Pho Broth here is so flavorful and delicious! Food is great! I always get take out from here but...",5,"https://www.yelp.com/biz/5ive-spice-brooklyn-3","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=jBXeznBUC99vpPjCuTy5uQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","5ive-spice-brooklyn-3","t9LNArNGO7mdDRFBJfGOnA","SSDOkx5enfRH3nsniS_2jA","5ive Spice","$$",4.5,688,"Brooklyn","NY","11217","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6814,-73.9772
"Annie T.","Amazing cookies  Slightly overpriced given $4 for a cookie is definitely expensive, but it's well worth!! They have some awesome flavors, and even with...",5,"https://www.yelp.com/biz/chip-city-long-island-city","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=hYuX6zqbyCliswL9uXEiUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","chip-city-long-island-city","8W9tpxK1aIirObGq1_J6Vg","R9yaJKcuaG3AXQ4FGGR1Qg","Chip City","NULL",4.5,158,"Long Island City","NY","11101","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7501,-73.9406
"Alina S.","Great food, great service, super friendly waiters and very relaxing atmosphere. 
Came yesterday with my boyfriend and friends right after work and had a...",5,"https://www.yelp.com/biz/village-cafe-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=wj8kRIxt2Q1TbrJP55r-pg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","village-cafe-brooklyn","XeaqHoiS4M8PyYN4Ubyrcw","rPiSLFqHzRnKk6KXc4AcQQ","Village Cafe","$$",4.5,89,"Brooklyn","NY","11223","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6091,-73.9624
"Hannah C.","Best meal I've had in a while. Presentation, taste, quality, service, interior, aesthetic, everything is perfect. The space is beautiful, the people who...",5,"https://www.yelp.com/biz/acre-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=RVoHRZcufdY2A4hHnPkTrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","acre-brooklyn","WfiilB5OXV7vSmHP-80n-A","VdAVjghEq_Zl-DDte0mjrw","ACRE","NULL",4.5,6,"Brooklyn","NY","11222","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7263,-73.9547
"Sandra M.","I love this place and can not shut it up. But it rocks in every way. Would have loved to try more of their items on the menu. And staff is always friendly....",5,"https://www.yelp.com/biz/daymoves-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=Uv6Q4NLMMk0LzjNGgox1yQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","daymoves-brooklyn","y6XhtFGNhBS5vdH1Os7I6Q","PJ9iOIDrroVqchn7JsiBNA","daymoves","NULL",4.5,9,"Brooklyn","NY","11211","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7131,-73.9573
"Jen O.","This lovely shop is our go-to for tea, coffee, and lots of British goodies and snacks. John, the owner, knows his stuff and always helps steer me in the...",5,"https://www.yelp.com/biz/two-for-the-pot-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=xvtEobYNjhZWrXotwrgxzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","two-for-the-pot-brooklyn","PgmL1L0kqGo5zfo_r1bO9Q","lUZbIxWf_eylfXcJcjdCBg","Two For the Pot","$$",4.5,37,"Brooklyn","NY","11201","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6907,-73.9945
"Divya P.","I really love this awesome little spot in Astoria. My first time here was before the pandemic, where it was Trivia Night. It was lively and entertaining,...",5,"https://www.yelp.com/biz/queens-room-astoria-3","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=wr-68Zw5dNEaJAEl46EWDw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","queens-room-astoria-3","z1DlltvBCDIK0aZAEnfKWw","ydFXOSGLl-pqLXccd6qaJQ","Queen's Room","$$",4.5,147,"Astoria","NY","11105","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7741,-73.9083
"Myra H.","Really love Bluestockings! It's a fantastic store that has such a great selection of items including books, art, zines, tote bags, stickers, and more! Their...",5,"https://www.yelp.com/biz/bluestockings-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=WsWaeFqnL6-aQsyJPrSVyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","bluestockings-new-york","8hauY5mw3cQ7HfTv0HJhwA","2oScriyUCdE426Kgv0DC9w","Bluestockings","$$",4.5,175,"New York","NY","10002","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7214,-73.9889
"Drew P.","During the time of a pandemic sometimes all you need is a friendly half covered face and some good coffee/tea to make things feel okay. This would be the...",5,"https://www.yelp.com/biz/ispresso-at-park-union-city-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=SQltKZPdugqQDkhtI7vB3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","ispresso-at-park-union-city-2","ie1FWTYv7WQzRPhhwCANAQ","ymo6VZtv9zvBl86ZRhPyBA","Ispresso at park","$",4.5,144,"Union City","NJ","07087","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7786,-74.0168
"Laura C.","Wonderful staff, relaxed vibes, reasonable pricing, amazing coffee, stellar sandwich (that rosemary focaccia is as good as it looks!) They have...",5,"https://www.yelp.com/biz/black-rail-coffee-hoboken","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=1L7Ee7YsVU5owio7KJ8-Fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","black-rail-coffee-hoboken","WEpZIWdLFiClBgvQubhM5Q","1KS8IU6SY_bN6L595KG6pQ","Black Rail Coffee","$",4.5,127,"Hoboken","NJ","07030","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.749,-74.0382
"Cristina G.","Swung by quickly this AM to grab a matcha latte and was impressed to see how wonderfully everyone was social distancing outside for outdoor dining. The...",5,"https://www.yelp.com/biz/in%C3%A8s-new-york-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=QbLtoTUkFie7lQ1I5QpD7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","in%C3%A8s-new-york-2","Fp5ORVnXCYAvIhmydRYekw","wzAMmlC32y2YMEu0u0bnsQ","Inès","$$",4.5,98,"New York","NY","10021","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7689,-73.9541
"Lenis M.","Authentic and delicious Mexican cuisine. Perfect place for breakfast and lunch with a patio specially during Covid19. The food was delicious and fresh,...",5,"https://www.yelp.com/biz/aminas-cafe-bronx-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=2MPzqL23J-L0uxC17I8xPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","aminas-cafe-bronx-2","IuNTOIARv5HDfnyAP6uyiQ","MsJPsCkbhXkuTy7ph4AqMA","Aminas Cafe","NULL",4.5,16,"Bronx","NY","10451","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.8262,-73.9179
"Bernard D.","I LOVE LOVE LOVE THIS PLACE! Wonderful place to get iced coffee and a sweet treat. The lintel soup is the bomb and so are the chicken wraps -- so warm and...",5,"https://www.yelp.com/biz/cafe-panino-mucho-giusto-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=T85OZWKwqU7TWxPo9ft8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","cafe-panino-mucho-giusto-new-york","Ze7oJ2gKCR9enVnnmYzBZg","jewdjZyGcAXIepOeTBae6g","Cafe Panino Mucho Giusto","$",4.5,106,"New York","NY","10014","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7353,-74.0063
"Elizabeth K.","This place opened during the pandemic so kudos to them! When I went they were running a coffee + cookie deal and their cookies are huge. definitely enough...",5,"https://www.yelp.com/biz/ella-crown-bakehouse-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=vlERYr3yKAQI3VS_DeTR8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","ella-crown-bakehouse-brooklyn","mLSGxzKslN_wtjWeHQ6BcA","pjpRglb5st10jXf9tKqk-A","Ella Crown Bakehouse","NULL",4.5,43,"Brooklyn","NY","11201","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6907,-73.9951
